Ticker,Company,Sector,Industry,Country,Exchange,Currency,CurrentPrice,CurrentPriceUSD,CurrentDate,PreviousClose,DailyReturn,Date_1W,Price_1W,Price_1W_USD,Return_1W,Return_1W_USD,Date_1M,Price_1M,Price_1M_USD,Return_1M,Return_1M_USD,Date_3M,Price_3M,Price_3M_USD,Return_3M,Return_3M_USD,Date_6M,Price_6M,Price_6M_USD,Return_6M,Return_6M_USD,Date_YTD,Price_YTD,Price_YTD_USD,Return_YTD,Return_YTD_USD,Date_1Y,Price_1Y,Price_1Y_USD,Return_1Y,Return_1Y_USD,Date_3Y,Price_3Y,Price_3Y_USD,Return_3Y,Return_3Y_USD,Date_5Y,Price_5Y,Price_5Y_USD,Return_5Y,Return_5Y_USD,SMA20,SMA50,SMA200,EMA20,RSI14,PriceVsSMA50,PriceVsSMA200,FiftyTwoWeekHigh,FiftyTwoWeekLow,FiftyTwoWRangePosition,DistanceFrom52WHigh,Beta,Volatility30D,Volatility90D,MaxDrawdown1Y,ATR14,MarketCap,MarketCapUSD,EnterpriseValue,EnterpriseValue_USD,PE,ForwardPE,PEG,PriceToBook,PriceToSales,EVToRevenue,EVToEBITDA,FCFYield,RevenueGrowth,EarningsGrowth,QuarterlyEarningsGrowth,ProfitMargin,OperatingMargin,GrossMargin,ROE,ROA,DebtToEquity,CurrentRatio,FreeCashFlow,FreeCashFlow_USD,OperatingCashFlow,OperatingCashFlow_USD,DividendYield,DividendRate,DividendRate_USD,PayoutRatio,ExDividendDate,Volume,AvgVolume20D,VolumeRatio,NextEarningsDate,TargetMeanPrice,TargetMeanPrice_USD,TargetHighPrice,TargetHighPrice_USD,TargetLowPrice,TargetLowPrice_USD,AnalystCount,UpsideToTarget,MarketCap_USD
SHEL.L,SHELL PLC ORD EUR0.07,Energy,Oil & Gas Integrated,United Kingdom,LSE,GBP,3311.0,4501.944479227066,2026-08-27,3371.0,-1.7798872738059912,2026-08-20,3440.0,4678.362731933594,-3.749999999999998,-3.7709400235755752,2026-07-27,3276.61474609375,4374.71086483862,1.0494140010583353,2.9083891100341264,2026-05-27,3119.63330078125,4197.568851949356,6.134269023568439,7.2512360848198565,2026-02-27,3072.863037109375,4145.738703274314,7.749677093146312,8.592094230912828,2025-12-31,2739.17138671875,3688.8961827261373,20.875970596576753,22.04042228968548,2025-08-27,2714.42822265625,3658.7028191527934,21.977806315319114,23.04755815804502,2023-08-25,2375.637939453125,2991.610539549467,39.37308985569563,50.48564710248191,2021-08-27,1450.93994140625,1988.133657684375,128.19690226398902,126.4407356027856,3350.873913574219,3194.261630859375,3069.710028076172,3339.1851122971607,53.966934684512175,3.6546276614548345,7.860350642795,3758.058175585,2553.0000456741877,62.901526118239026,-11.89598869143127,-0.218,21.05429156769804,22.899114165219373,-19.82255618272729,53.17718274612331,184111431680.0,249240453820.70312,229016698880.0,310030862508.2031,10.073795,9.757767,1.3425,1.4057372,0.62073773,0.772,3.976,11.65510172844472,0.447,2.2,2.005,0.08756,0.16691,0.26093,0.14341,0.06395,40.2,1.435,21458374656.0,29049228441.240234,49139998720.0,66523167355.56641,3.5,1.16,1.570347499847412,0.32819998,2026-08-13,8156409.0,9096005.05,0.8967023385722503,2026-10-29,3707.9248,5019.595206295013,4535.0396,6139.300084111213,3027.8254,4098.9121093659405,17.0,10.866341755120335,249240453820.70312
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,NYQ,USD,201.08999633789062,201.08999633789062,2026-08-27,202.25,-0.5735494003012986,2026-08-20,183.75,183.75,9.436732700892847,9.436732700892847,2026-07-27,170.75999450683594,170.75999450683594,17.761772550209653,17.761772550209653,2026-05-27,154.30999755859375,154.30999755859375,30.31559815917555,30.31559815917555,2026-02-27,133.5,133.5,50.62921073999298,50.62921073999298,2025-12-31,131.02999877929688,131.02999877929688,53.46866993153283,53.46866993153283,2025-08-27,133.27000427246094,133.27000427246094,50.88916477167405,50.88916477167405,2023-08-25,45.224998474121094,45.224998474121094,344.643456324182,344.643456324182,2021-08-27,23.303749084472656,23.303749084472656,762.9083483905058,762.9083483905058,193.63099975585936,179.8694006347656,150.16279972076416,191.14194416580116,58.257977841072,11.79777973809706,33.91465576815853,214.88999938964844,114.5199966430664,86.25086911016572,-6.4218917078290865,1.615,54.21783960213321,60.68114101758503,-28.328088546368434,7.9814300537109375,246418096128.0,246418096128.0,233074769920.0,233074769920.0,63.641697,37.86757,1.901,16.652178,23.377552,22.112,50.236,1.5792316543094236,0.377,0.357,0.365,0.38371,0.45393002,0.63004,0.31476,0.14119,,2.957,3891512576.0,3891512576.0,5306599936.0,5306599936.0,,,,0.0,,4692700.0,7757085.0,0.6049566299711812,2026-11-03,241.81519,241.81519,289.0,289.0,185.0,185.0,27.0,23.766603541815947,246418096128.0
BHP.AX,BHP GROUP FPO [BHP],Basic Materials,Other Industrial Metals & Mining,Australia,ASX,AUD,67.30000305175781,48.42301843994301,2026-08-28,66.4000015258789,1.3554239536096135,2026-08-21,65.16000366210938,46.39000462183867,3.284222328693409,4.382439352349765,2026-07-28,59.369998931884766,41.48296190255587,13.356921446084492,16.729896369717846,2026-05-28,60.54999923706055,43.19153369483365,11.147818166388724,12.112292149827319,2026-02-27,57.320613861083984,40.70794583423208,17.409773759329926,18.952252312429827,2025-12-31,44.64158248901367,29.900931214619277,50.75631126723699,61.94485078868661,2025-08-28,41.290348052978516,26.885796182198646,62.99209433983706,80.10632124037438,2023-08-28,37.77877426147461,24.24155969386902,78.14236794968718,99.75207474867949,2021-08-27,27.87837028503418,20.179476174838555,141.40580085445728,139.9617216046512,64.09150066375733,61.166600189208985,53.92365188598633,64.39094471595236,64.60589344605663,10.027372526143585,24.80609287007085,68.7699966430664,38.56702923804427,95.13294978074185,-2.1375507678708106,0.842,26.920423924867688,30.316694086482055,-18.978341199246916,1.4228575570242745,342082813952.0,245080106013.89648,357158977536.0,255881197500.38086,25.018587,18.713179,2.93,4.821108,5.8216953,6.078,11.944,2.8041090942808875,0.183,-0.09,-0.089,0.16734,0.4334,0.85920995,0.24002,0.13434,50.473,1.885,9592375296.0,6872313541.008911,21777999872.0,15602521669.35608,3.61,2.43,1.7409370869398118,0.6932,2026-09-03,8442389.0,7032828.15,1.2004258912540042,2026-08-17,60.51212,43.35300161207915,90.83448,65.07700205962658,42.637505,30.547001542831957,17.0,-10.086002971768194,245080106013.89648
GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,United States,NYQ,USD,953.8300170898438,953.8300170898438,2026-08-27,953.0900268554688,0.07764116857003067,2026-08-20,966.010009765625,966.010009765625,-1.2608557419333977,-1.2608557419333977,2026-07-27,996.5700073242188,996.5700073242188,-4.288709264804336,-4.288709264804336,2026-05-27,1031.363037109375,1031.363037109375,-7.517529446937987,-7.517529446937987,2026-02-27,872.6261596679688,872.6261596679688,9.305686807827618,9.305686807827618,2025-12-31,652.361083984375,652.361083984375,46.211973783630754,46.211973783630754,2025-08-27,620.9799194335938,620.9799194335938,53.600782769247715,53.600782769247715,,,,,,,,,,,997.4530059814454,1034.3880004882812,875.1909518432617,988.6066218040453,43.19343712230163,-7.787985104275208,8.985360861073621,1195.93994140625,529.1793363286614,63.688627901429065,-20.244321301930967,1.033,54.11889418773986,57.284239654256844,-24.570042034006924,41.099718366350444,242877579264.0,242877579264.0,235035590656.0,235035590656.0,27.31965,36.276806,1.6206,20.312506,5.8712883,5.682,59.851,6.47327157971653,0.219,0.328,0.3,0.23035,0.07466,0.2057,0.82577,0.02544,28.364,0.85,15722125312.0,15722125312.0,14138999808.0,14138999808.0,0.21,2.0,2.0,0.0573,2026-06-16,1582400.0,1976300.0,0.8006881546323938,2026-10-28,1236.4318,1236.4318,1450.0,1450.0,940.0,940.0,33.0,35.584068952660864,242877579264.0
0857.HK,PETROCHINA,Energy,Oil & Gas Integrated,Hong Kong,HKG,HKD,10.1899995803833,1.299894093539578,2026-08-28,9.970000267028809,2.2066129133620827,2026-08-21,10.130000114440918,1.2915201960378653,0.5922948199857281,0.6483752656289976,2026-07-28,9.84000015258789,1.2548363594091825,3.556904698861829,3.590725897646929,2026-05-28,10.461695671081543,1.3354765314223016,-2.5970559576615315,-2.664400088321117,2026-02-27,9.258310317993164,1.1834307495080907,10.063275375199243,9.841162575832762,2025-12-31,8.132561683654785,1.0452277052674788,25.29876780232303,24.364680249929727,2025-08-28,6.940468788146973,0.8916086452355927,46.820047628280115,45.79200196024373,2023-08-28,4.55460786819458,0.5806974932987075,123.72945981895379,123.8504743933723,2021-08-27,2.1308910846710205,0.27364092614350355,378.2036798448801,375.0364325466008,9.76525001525879,9.524699935913086,9.438016147613526,9.861255117912647,68.01152104129106,6.984993217074353,7.967600616575754,11.859176902858973,6.783604189994117,67.11351768747448,-14.074984597567408,0.565,27.469148236046692,31.711479901825367,-27.364843090954583,0.24678584507533483,1864983642112.0,237907882312.01562,2240759726080.0,285844009118.5156,10.089108,9.125072,0.17,0.9846852,0.65488666,0.787,4.765,1.8571141375147802,-0.022,0.019,0.019,0.055549998,0.09044,0.34165,0.09611,0.04901,24.074,1.133,34634874880.0,4418220916.678467,357486002176.0,45602940322.61182,5.64,0.57,0.07271243020892143,0.543,2026-06-18,66590360.0,78259855.85,0.8508878437960987,2026-08-31,11.649055,1.4860194713813812,14.460056,1.8446066889773607,4.813028,0.6139771272694469,15.0,14.318498527968604,237907882312.01562
TXN,Texas Instruments Incorporated,Technology,Semiconductors,United States,NMS,USD,266.5400085449219,266.5400085449219,2026-08-27,261.7699890136719,1.8222178750219031,2026-08-20,265.6000061035156,265.6000061035156,0.35391657372172425,0.35391657372172425,2026-07-27,277.9866943359375,277.9866943359375,-4.1177099567156645,-4.1177099567156645,2026-05-27,315.8329162597656,315.8329162597656,-15.607273712503545,-15.607273712503545,2026-02-27,209.96267700195312,209.96267700195312,26.946375589620853,26.946375589620853,2025-12-31,170.61997985839844,170.61997985839844,56.21852069501458,56.21852069501458,2025-08-27,200.28323364257812,200.28323364257812,33.0815384280166,33.0815384280166,2023-08-25,154.00457763671875,154.00457763671875,73.07278305302252,73.07278305302252,2021-08-27,165.35775756835938,165.35775756835938,61.18990270821341,61.18990270821341,273.0874969482422,285.8527008056641,234.49662445068358,271.8933144588874,32.33274652745203,-6.756169246017329,13.664752816506853,332.32845736493783,150.20339205353042,63.877323141915,-19.796212861714725,1.325,33.07405516247302,55.77170989347459,-24.709887319303824,8.25,236202393600.0,236202393600.0,243253379072.0,243253379072.0,39.306995,24.297197,1.1752,13.113625,12.142209,12.505,25.552,1.500937392702188,0.228,0.518,0.529,0.31111,0.42576998,0.58325,0.35176,0.13059,78.036,4.857,3545250048.0,3545250048.0,8666999808.0,8666999808.0,2.13,5.68,5.68,0.85410005,2026-07-31,5602900.0,6007825.0,0.9326004003112607,2026-10-27,324.7097,324.7097,400.0,400.0,225.0,225.0,31.0,25.545043303433346,236202393600.0
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,United States,NMS,USD,436.989990234375,436.989990234375,2026-08-27,440.3399963378906,-0.7607771566008337,2026-08-20,431.2099914550781,431.2099914550781,1.34041392681854,1.34041392681854,2026-07-27,374.07391357421875,374.07391357421875,16.819156422591153,16.819156422591153,2026-05-27,334.1074523925781,334.1074523925781,30.79324843101954,30.79324843101954,2026-02-27,383.012451171875,383.012451171875,14.092894081471474,14.092894081471474,2025-12-31,320.74688720703125,320.74688720703125,36.24138149540723,36.24138149540723,2025-08-27,280.1972351074219,280.1972351074219,55.957995112564895,55.957995112564895,2023-08-25,234.34007263183594,234.34007263183594,86.47685192148751,86.47685192148751,2021-08-27,190.680419921875,190.680419921875,129.1740234332488,129.1740234332488,417.29992218017577,384.0866394042969,350.8855859375,419.10772184387514,70.2236655338147,13.773806584922909,24.539168249621966,447.0299987792969,262.488498701312,94.55948470090516,-2.245936194961884,0.413,27.303748861165406,26.652130502743958,-16.567908726245662,9.319925613433119,233780101120.0,233780101120.0,277095088128.0,277095088128.0,26.891792,17.723883,2.2941,20.000925,6.136766,7.274,16.047,3.698186796301442,0.095,0.649,0.659,0.22951001,0.35548002,0.71891,0.91473,0.08667,490.281,1.371,8645624832.0,8645624832.0,12478000128.0,12478000128.0,2.31,10.08,10.08,0.6087,2026-08-21,1761500.0,2586520.0,0.681030883194408,2026-11-03,388.48276,388.48276,457.0,457.0,230.0,230.0,29.0,-10.160778872392584,233780101120.0
7203.T,TOYOTA MOTOR CORP,Consumer Cyclical,Auto Manufacturers,Japan,JPX,JPY,3116.0,19.470375951379538,2026-08-28,3077.0,1.2674683132921638,2026-08-21,3132.0,19.712619742378592,-0.5108556832694733,-1.2288767001286671,2026-07-28,3008.0,18.36711111664772,3.590425531914887,6.0067412219869,2026-05-28,3030.0,18.98877010680735,2.838283828382848,2.536266655835351,2026-02-27,3768.8818359375,24.181356311885338,-17.32295848896248,-19.481869832877464,2025-12-30,3306.762939453125,21.195432419491908,-5.768872548350068,-8.138812334519585,2025-08-28,2832.588623046875,19.22797694022256,10.005384285144569,1.2606579044200261,2023-08-28,2237.082275390625,15.266955325456593,39.288573973252916,27.53280229302848,2021-08-27,1642.4703369140625,14.925036240668305,89.71423288255316,30.454463476114846,3022.825,2925.18,3165.36453125,3035.293846608581,64.6236559139785,6.523359246268612,-1.5595212103582168,3941.3143289923573,2686.0,34.25436881176698,-20.940078869663726,0.335,33.851699828698365,30.91602668036343,-30.882501038315226,62.67857142857143,36899154558976.0,230564958777.70312,68421865701376.0,427535124679.2656,8.865369,9.610758,1.56,0.9890192,0.71018606,1.317,12.217,-9.756219391677856,0.104,0.869,0.756,0.0863,0.07863,0.16767,0.12404,0.02339,114.974,1.169,-3599962472448.0,-22494423218.684326,4132990091264.0,25825054839.61377,3.21,100.0,0.6248516030609608,0.27040002,2026-09-29,24831800.0,28101420.0,0.8836492960142228,2026-11-05,3693.0,23.07576970104128,4900.0,30.617728549987078,2930.0,18.30815196968615,18.0,18.51732991014121,230564958777.70312
AMGN.NE,AMGEN CDR (CAD HEDGED),Healthcare,Drug Manufacturers - General,Canada,NEO,CAD,27.15999984741211,19.34886373616746,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.780000686645508,27.15999984741211,0.0,-2.231824420117623,0.497,,,0.0,,320237142016.0,230369854201.5664,,,38.714287,,2.2282,2.8170478,9.383964,,,4.087634781397711,0.094,,,0.17386,0.28726998,0.69068,1.0567299,0.07037,924.456,1.17,13090124800.0,9416678286.198425,12192000000.0,8770591833.114624,,,,0.0,,295.0,,,2025-08-04,,,,,,,,,230369854201.5664
TMO,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,United States,NYQ,USD,630.7000122070312,630.7000122070312,2026-08-27,633.7100219726562,-0.4749821939465715,2026-08-20,627.5499877929688,627.5499877929688,0.5019559358356185,0.5019559358356185,2026-07-27,559.530029296875,559.530029296875,12.71960023300107,12.71960023300107,2026-05-27,455.7531433105469,455.7531433105469,38.386321951766966,38.386321951766966,2026-02-27,520.073974609375,520.073974609375,21.271211981093053,21.271211981093053,2025-12-31,578.2980346679688,578.2980346679688,9.061413734381652,9.061413734381652,2025-08-27,486.34698486328125,486.34698486328125,29.68107787988643,29.68107787988643,2023-08-25,536.416748046875,536.416748046875,17.576495234991675,17.576495234991675,2021-08-27,540.8924560546875,540.8924560546875,16.603588226651777,16.603588226651777,601.1510040283204,554.2752038574218,534.373123626709,602.5305311600556,71.86085962568886,13.788242342024093,18.026147708658378,647.0,434.8341016176903,92.31733849914127,-2.5193180514634816,0.847,33.44954316642686,35.310215261746116,-31.382695162166506,15.258571079799108,230049366016.0,230049366016.0,268662374400.0,268662374400.0,33.43256,22.616436,2.0576,4.3670025,4.9648085,5.798,22.886,2.711265914797695,0.105,0.094,0.074,0.15036,0.18751,0.40987998,0.13515,0.05129,80.575,1.551,6237250048.0,6237250048.0,9013000192.0,9013000192.0,0.3,1.88,1.88,0.09689999,2026-09-15,1466900.0,1733655.0,0.8461314390694804,2026-10-21,631.4231,631.4231,750.0,750.0,520.0,520.0,26.0,1.48559902279084,230049366016.0
AXP.NE,AMERICAN EXPRESS CDR (CAD HEDGE,Financial Services,Credit Services,Canada,NEO,CAD,30.100000381469727,21.443328759633232,2026-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.350000381469727,30.100000381469727,0.0,-0.8237232186416699,1.147,,,0.0,,319090982912.0,229545338644.0703,29060003840.0,20904973125.769653,21.172932,,1.4614,0.43527126,4.8869877,0.445,,,0.122,0.186,0.158,0.16143999,0.22052999,0.64135003,0.33935001,0.03708,185.273,1.602,,,21138999296.0,15206818781.636597,0.86,0.28,0.2014243531227112,0.1487,2026-01-02,1469.0,,,2025-07-17,,,,,,,,,229545338644.0703
3988.HK,BANK OF CHINA,Financial Services,Banks - Diversified,Hong Kong,HKG,HKD,5.579999923706055,0.7118164123127428,2026-08-28,5.505000114440918,1.3623943270844707,2026-08-21,5.505000114440918,0.7018577242517239,1.3623943270844707,1.4189041050501006,2026-07-28,5.449999809265137,0.6950058753444637,2.3853232842304894,2.4187618500271624,2026-05-28,4.991230010986328,0.6371501095208032,11.796088567823348,11.718793056175691,2026-02-27,4.514484405517578,0.5770577438175906,23.602153036262784,23.35271815323734,2025-12-31,4.339353561401367,0.5577101953550141,28.590580250022967,27.631952623643798,2025-08-28,4.094623565673828,0.5260165965121928,36.276261644281014,35.32204440554059,2023-08-28,2.203368902206421,0.28092227373918277,153.24855579645904,153.3855371588,2021-08-27,1.8837053775787354,0.2418982780538137,196.22466390569198,194.26270333118669,5.376750016212464,5.223566951751709,4.792040755748749,5.408389427374986,72.18048994553293,6.823555153912908,16.443081520373838,5.625,3.8955791648778098,97.39796841925026,-0.8000013563368102,0.112,20.040109830711774,22.885426684814423,-10.601604798211762,0.09249997138977051,1797945163776.0,229356074106.19336,7179878268928.0,915905960592.9453,6.488372,6.0573435,1.2339,0.5642671,3.1711245,12.664,,,0.059,0.0,0.042,0.43263,0.53109,0.0,0.083739996,0.0068900003,,,,,-543587008512.0,-69343039331.4126,4.64,0.26,0.03316707342863083,0.31370002,2026-07-02,160754166.0,138888437.2,1.157433759359775,2026-10-28,6.190386,0.7896807192829549,7.6453857,0.9752887265465543,5.0460477,0.6437024407318219,17.0,10.938817204301078,229356074106.19336
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,United States,NMS,USD,183.77000427246094,183.77000427246094,2026-08-27,183.8300018310547,-0.03263752270910025,2026-08-20,185.86000061035156,185.86000061035156,-1.124500339517498,-1.124500339517498,2026-07-27,203.1304168701172,203.1304168701172,-9.531025877840548,-9.531025877840548,2026-05-27,195.49803161621094,195.49803161621094,-5.9990513698745085,-5.9990513698745085,2026-02-27,152.08876037597656,152.08876037597656,20.830759497391927,20.830759497391927,2025-12-31,121.0588150024414,121.0588150024414,51.80224940146228,51.80224940146228,2025-08-27,88.41205596923828,88.41205596923828,107.85627283274705,107.85627283274705,2023-08-25,47.039329528808594,47.039329528808594,290.67309443667455,290.67309443667455,2021-08-27,32.66547775268555,32.66547775268555,462.58171291357445,462.58171291357445,192.37208862304686,214.72751190185548,169.40821968078615,193.04100404409618,37.48524139184903,-14.417112812048117,8.477619692088446,307.0229676417069,82.77744324748765,45.03660052872687,-40.14454173118445,1.458,59.30265012178517,75.70075259455446,-43.59152270352884,8.369610374772853,229351227392.0,229351227392.0,230600523776.0,230600523776.0,47.961746,26.298758,1.7571,36.134212,16.88955,16.982,38.086,1.1443529427963934,0.152,0.138,0.133,0.35574,0.42486,0.61301,0.87496,0.20799999,96.88,2.876,2624587520.0,2624587520.0,4143078912.0,4143078912.0,0.5,0.92,0.92,0.2186,2026-08-17,6553000.0,9788650.0,0.6694488003963774,2026-10-28,234.34615,234.34615,325.0,325.0,175.0,175.0,26.0,33.500142417682575,229351227392.0
LIN,Linde plc,Basic Materials,Specialty Chemicals,United States,NMS,USD,485.3500061035156,485.3500061035156,2026-08-27,490.3299865722656,-1.0156385709883642,2026-08-20,481.2900085449219,481.2900085449219,0.8435657267991781,0.8435657267991781,2026-07-27,507.0199890136719,507.0199890136719,-4.273989858331195,-4.273989858331195,2026-05-27,506.2690734863281,506.2690734863281,-4.132005780791081,-4.132005780791081,2026-02-27,504.7828674316406,504.7828674316406,-3.8497466102604294,-3.8497466102604294,2025-12-31,423.6230163574219,423.6230163574219,14.571207739575009,14.571207739575009,2025-08-27,476.2985534667969,476.2985534667969,1.9003737405534071,1.9003737405534071,2023-08-25,367.2167663574219,367.2167663574219,32.16989270885075,32.16989270885075,2021-08-27,293.9314270019531,293.9314270019531,65.12354975240213,65.12354975240213,484.6959991455078,505.1509997558594,476.87614990234374,488.99287774586537,45.890277372958764,-3.91981677991603,1.776951144004002,548.2000122070312,385.263556835197,61.4266764548874,-11.464794728931881,0.726,22.66218328810689,21.234460134352652,-19.18483462236502,7.96856689453125,225654407168.0,225654407168.0,250318405632.0,250318405632.0,31.338669,25.008495,2.071,5.7740216,6.3656073,7.061,18.11,1.8438594363026626,0.093,0.113,0.092,0.20435,0.28119,0.48348,0.18400998,0.07164,68.947,0.879,4160750080.0,4160750080.0,10488999936.0,10488999936.0,1.32,6.4,6.4,0.4,2026-09-03,1899800.0,2234080.0,0.8503724128052711,2026-10-30,547.24,547.24,612.0,612.0,400.0,400.0,25.0,11.793426079140378,225654407168.0
AXP,American Express Company,Financial Services,Credit Services,United States,NYQ,USD,334.1600036621094,334.1600036621094,2026-08-27,336.1499938964844,-0.5919947257199132,2026-08-20,331.1499938964844,331.1499938964844,0.9089566121405213,0.9089566121405213,2026-07-27,335.3900146484375,335.3900146484375,-0.36674049095273276,-0.36674049095273276,2026-05-27,311.6867980957031,311.6867980957031,7.210188466020906,7.210188466020906,2026-02-27,307.0859069824219,307.0859069824219,8.816456914526283,8.816456914526283,2025-12-31,366.96221923828125,366.96221923828125,-8.93885360848885,-8.93885360848885,2025-08-27,319.0473327636719,319.0473327636719,4.736811546903574,4.736811546903574,2023-08-25,152.901123046875,152.901123046875,118.54646781087781,118.54646781087781,2021-08-27,158.70509338378906,158.70509338378906,110.5540512515411,110.5540512515411,339.77149658203126,342.57298950195315,336.6991847229004,338.56210530203776,40.959003554529495,-2.4558228750243605,-0.7541393552469522,384.36054451249834,289.2612224526533,47.21251449216611,-13.06079449805665,1.055,23.925201198046327,24.630602387139255,-23.89533100062685,5.807139805385044,225013235712.0,225013235712.0,238353235968.0,238353235968.0,20.230724,16.565832,1.5569,6.5609927,3.1730888,3.361,,,0.128,0.11,0.078,0.16141,0.2032,0.62338,0.34377,0.037920002,172.38,1.553,,,18474999808.0,18474999808.0,1.14,3.8,3.8,0.2148,2026-07-02,2026000.0,2336060.0,0.8672722447197417,2026-10-23,375.9556,375.9556,450.0,450.0,315.0,315.0,25.0,12.831812725090042,225013235712.0
