Ticker,Company,Country,Exchange,MarketCap,CurrentDate,CurrentPrice,Date_1M,Price_1M,Return_1M,Date_3M,Price_3M,Return_3M,Date_6M,Price_6M,Return_6M,Date_1Y,Price_1Y,Return_1Y,Date_2Y,Price_2Y,Return_2Y,Date_5Y,Price_5Y,Return_5Y,Currency,CurrentPriceUSD,Price_1M_USD,Price_3M_USD,Price_6M_USD,Price_1Y_USD,Price_2Y_USD,Price_5Y_USD,Return_1M_USD,Return_3M_USD,Return_6M_USD,Return_1Y_USD,Return_2Y_USD,Return_5Y_USD
PLTR,Palantir Technologies Inc.,US,NMS,379806121984.0,2026-08-05,158.42999267578125,2026-07-02,129.3000030517578,22.52899376372244,2026-05-05,135.91000366210938,16.56978030083762,2026-02-05,130.00999450683594,21.85985644930628,2025-08-05,173.27000427246094,-8.56467434106154,2024-08-05,24.09000015258789,557.6587450073625,2021-08-05,22.520000457763672,603.5079460718359,USD,158.42999267578125,129.3000030517578,135.91000366210938,130.00999450683594,173.27000427246094,24.09000015258789,22.520000457763672,22.52899376372244,16.56978030083762,21.85985644930628,-8.56467434106154,557.6587450073625,603.5079460718359
025980.KQ,Ananti,US,KOE,379473854464.0,2026-08-05,3860.0,2026-07-03,3975.0,-2.8930817610062887,2026-05-04,7640.0,-49.47643979057592,2026-02-05,8030.0,-51.93026151930263,2025-08-05,10310.0,-62.560620756547046,2024-08-05,4910.0,-21.384928716904277,2021-08-05,11250.0,-65.68888888888888,KRW,2.7022674994077533,2.577603749523405,5.1911696046590805,5.499585555517115,7.4516296439105645,3.6178221501177177,9.83339996309951,4.836420256891638,-47.94491983112119,-50.864161087613724,-63.73588559093199,-25.306789906191874,-72.51949977069789
LTTS.NS,L&T TECHNOLOGY SER. LTD.,US,NSI,379259060224.0,2026-08-04,3502.0,2026-07-03,3206.199951171875,9.225876530876032,2026-05-04,3665.36865234375,-4.457086526324905,2026-02-04,3769.791259765625,-7.103609757487583,2025-08-04,4200.33349609375,-16.62566786049703,2024-08-02,4961.83447265625,-29.421265072447035,2021-08-04,3424.96923828125,2.249093535140956,INR,36.734933929517865,33.5632493413641,38.62226394819572,41.69066983203152,48.14394953609599,59.25010129507609,46.14965802635288,9.449873449067137,-4.886637461774235,-11.88691839800111,-23.697714284998984,-38.00021750752571,-20.400420066945934
MEDANTA.BO,Global Health Limited,US,BSE,379027947520.0,2026-08-04,1435.300048828125,2026-07-03,1349.5999755859375,6.350035180237779,2026-05-04,1171.0,22.570456774391555,2026-02-04,1121.449951171875,27.98609936433525,2025-08-04,1323.723388671875,8.429001187944385,2024-08-02,1208.8148193359375,18.73613938788468,,,,INR,15.055868778622198,14.127927509678102,12.33891468308866,12.402278117213655,15.17243144698773,14.43466139133443,,6.568134415387017,22.019392834098394,21.395993835402805,-0.7682530566890389,4.303581292601,
7419.T,NOJIMA CORP,US,JPX,378972340224.0,2026-08-05,1290.0,2026-07-03,1321.0,-2.346707040121121,2026-05-01,1211.0,6.523534269199005,2026-02-05,1069.2353515625,20.646964965654306,2025-08-05,1101.911376953125,17.069305842630953,2024-08-05,478.2746276855469,169.71951371172077,2021-08-05,427.85931396484375,201.50097424453784,JPY,8.180503430776298,8.182149916887283,7.714456937741488,6.814018172998658,7.506566341005168,3.2852142584071373,3.9063563919771127,-0.02012290324315824,6.041209339762688,20.054030134414624,8.977967544091348,149.00973840113193,109.4151841234313
950210.KS,PRESTIGE BIOPHARMA,US,KSC,378605797376.0,2026-08-05,6500.0,2026-07-03,6050.0,7.438016528925617,2026-05-04,8600.0,-24.418604651162788,2026-02-05,11260.0,-42.273534635879216,2025-08-05,14610.0,-55.50992470910335,2024-08-05,11420.0,-43.08231173380035,2021-08-05,30600.0,-78.75816993464052,KRW,4.550450452370569,3.9231453294632956,5.84346316754818,7.711747615830973,10.559486818383448,8.414568015141413,26.746847899630666,15.989851770112518,-22.127506892802707,-40.99326535234077,-56.90651893756331,-45.92175802510171,-82.9869655316154
HSCL.NS,HIMADRI SPECIALITY CHEM L,US,NSI,377890668544.0,2026-08-05,748.9500122070312,2026-07-03,680.6500244140625,10.03452366754336,2026-05-05,613.8673095703125,22.005195671890764,2026-02-05,454.6831970214844,64.71908729269413,2025-08-05,470.7114562988281,59.110215437706536,2024-08-05,451.4654235839844,65.89310566941057,2021-08-05,48.46196365356445,1445.4388467644042,INR,7.8756262969034765,7.125203303451144,6.444165386502391,5.04502870635298,5.355487327840137,5.39157842139079,0.6532670991051788,10.531952022882773,22.213286353564854,56.106669660492734,47.057136256537625,46.072739397749714,1105.5752245431033
344820.KS,KCC GLASS,US,KSC,377059835904.0,2026-08-05,23050.0,2026-07-03,22588.1328125,2.044733804842913,2026-05-04,28186.484375,-18.22321757712999,2026-02-05,25818.189453125,-10.721857387214817,2025-08-05,29681.494140625,-22.342184356374727,2024-08-05,35223.46484375,-34.56066828675443,2021-08-05,54364.37109375,-57.60090747623872,KRW,16.136597373406403,14.647359957794379,19.15193991488195,17.682358877460842,21.45252198000378,25.95361126590865,47.51880930730749,10.167275330866342,-15.744319138827734,-8.741828591799338,-24.779951800317146,-37.8252328430201,-66.04166306219945
8410.T,SEVEN BANK LTD,US,JPX,375039918080.0,2026-08-05,320.8999938964844,2026-07-03,288.79998779296875,11.114961031967583,2026-05-01,267.0,20.187263631642093,2026-02-05,299.4515991210937,7.162558102325312,2025-08-05,261.46392822265625,22.732032704417197,2024-08-05,225.43792724609372,42.34516694530366,2021-08-05,198.39146423339844,61.75090754860315,JPY,2.034979458144406,1.788799997060778,1.7008753116242588,1.9083437854564518,1.7811743884614373,1.5485075939707824,1.8113144651223223,13.762268643120045,19.643071084446095,6.635894101107387,14.24931052945373,31.415529769936825,12.34821436745821
UBL.BO,UNITED BREWERIES LTD.,US,BSE,374979362816.0,2026-08-04,1433.300048828125,2026-07-03,1343.949951171875,6.648320317162115,2026-05-04,1464.1500244140625,-2.107022850905138,2026-02-04,1515.1500244140625,-5.402103703729965,2025-08-04,1939.800048828125,-26.110938614832367,2024-08-02,1986.6629638671875,-27.85388992010504,2021-08-04,1413.96435546875,1.36748096121313,INR,15.03488937603538,14.06878173552741,15.427858441065155,16.756264488174452,22.23386208446277,23.72307711935673,19.052425562537792,6.867031265886325,-2.547139426582934,-10.273024237316807,-32.37841757351774,-36.62335918569462,-21.086743907305806
COCHINSHIP.NS,COCHIN SHIPYARD LIMITED,US,NSI,374890102784.0,2026-08-05,1425.0,2026-07-03,1524.0999755859375,-6.502196520791803,2026-05-05,1712.199951171875,-16.77373901192485,2026-02-05,1482.9000244140625,-3.904513012395461,2025-08-05,1723.3167724609375,-17.310617364614522,2024-08-05,2379.986083984375,-40.1257003312228,2021-08-05,166.01882934570312,758.3363740221927,INR,14.984668255783617,15.954634233919478,17.97407923193714,16.45381496573532,19.606918449228942,28.422733931103494,2.2379332339647817,-6.079525007685338,-16.63178924259888,-8.928912310070125,-23.57458774266029,-47.27928603875212,569.5761977329585
UNH,UnitedHealth Group Incorporated,US,NYQ,374836592640.0,2026-08-05,412.75,2026-07-02,425.3599853515625,-2.964544335579722,2026-05-05,361.8035583496094,14.08124394430672,2026-02-05,264.9649963378906,55.77529322916672,2025-08-05,244.45309448242188,68.84629784454621,2024-08-05,544.806396484375,-24.239142076255405,2021-08-05,376.6526794433594,9.583715323620543,USD,412.75,425.3599853515625,361.8035583496094,264.9649963378906,244.45309448242188,544.806396484375,376.6526794433594,-2.964544335579722,14.08124394430672,55.77529322916672,68.84629784454621,-24.239142076255405,9.583715323620545
1961.T,SANKI ENGINEERING CO,US,JPX,374090563584.0,2026-08-05,2456.0,2026-07-03,2796.0,-12.160228898426327,2026-05-01,2424.0,1.320132013201314,2026-02-05,2335.0263671875,5.180825129534217,2025-08-05,1540.594482421875,59.418979363023006,2024-08-05,556.5899658203125,341.25840399948675,2021-08-05,397.4617614746094,517.9210777127535,JPY,15.574663896113634,17.318161368370056,15.44165451452136,14.880645385691423,10.495013418287158,3.8231534477330342,3.628826676963257,-10.067451360285574,0.8613674232070823,4.663900606687044,48.400609655013696,307.37742047337235,329.1928295993215
9436.T,OKINAWA CELLULAR,US,JPX,374019063808.0,2026-08-05,4120.0,2026-07-03,3845.0,7.152145643693109,2026-05-01,3285.0,25.418569254185684,2026-02-05,3286.847412109375,25.34807623929032,2025-08-05,2538.23876953125,62.3172748543614,2024-08-05,1739.9420166015625,136.78949991949403,2021-08-05,1082.184326171875,280.71148328068205,JPY,26.126879174262285,23.815568834543228,20.926499620545655,20.946406200709816,17.291279599528252,11.951464683381232,9.880345061709477,9.705039404167515,24.850690024675192,24.7320371996649,51.09858714548279,118.60817787958884,164.43286151528264
0QZK.L,COCA-COLA CO COCA-COLA ORD,US,LSE,373913747456.0,2026-08-05,86.81999969482422,,,,,,,,,,,,,,,,,,,GBP,116.78145096737717,,,,,,,,,,,,
KO,Coca-Cola Company (The),US,NYQ,373590327296.0,2026-08-05,86.83000183105469,2026-07-02,84.13999938964844,3.1970554562865905,2026-05-05,77.9765625,11.3539748960525,2026-02-05,77.47366333007812,12.076798874365458,2025-08-05,67.1483154296875,29.31076718071404,2024-08-05,64.34276580810547,34.94912868684366,2021-08-05,48.731712341308594,78.1796650667889,USD,86.83000183105469,84.13999938964844,77.9765625,77.47366333007812,67.1483154296875,64.34276580810547,48.731712341308594,3.1970554562865905,11.353974896052499,12.076798874365458,29.310767180714038,34.94912868684366,78.1796650667889
8425.T,MIZUHO LEASING COMPANY LTD,US,JPX,373489041408.0,2026-08-05,1321.0,2026-07-03,1262.0,4.675118858954042,2026-05-01,1418.0,-6.840620592383639,2026-02-05,1422.6175537109375,-7.142998724138138,2025-08-05,1133.96240234375,16.494162175894722,2024-08-05,810.466064453125,62.99263571157245,2021-08-05,614.7908325195312,114.8698272852065,JPY,8.377089172136039,7.816709458827972,9.033113078214228,9.066050659518055,7.724907991181453,5.566999620659544,5.6130415301393555,7.168997597514504,-7.262434339058221,-7.5993562495562,8.442575389882933,50.47763145246223,49.2433135788336
078160.KQ,MEDIPOST,US,KOE,373267529728.0,2026-08-05,9710.0,2026-07-03,9150.0,6.120218579234971,2026-05-04,25450.0,-61.8467583497053,2026-02-05,24750.0,-60.76767676767677,2025-08-05,10380.0,-6.454720616570331,2024-08-05,5500.0,76.54545454545453,2021-08-05,25879.796875,-62.48038558069246,KRW,6.7976729065412655,5.933352027204819,17.292574141174555,16.950777397141792,7.502222667681053,4.052550269989297,22.621012767613138,14.56715993545432,-60.69021968015949,-59.897574327844836,-9.391213675580822,67.73815137792774,-69.94974108200141
8381.T,SAN-IN GODO BANK,US,JPX,372704870400.0,2026-08-05,2434.0,2026-07-03,2391.0,1.7984107068172328,2026-05-01,1866.0,30.439442658092176,2026-02-05,1634.9661865234375,48.87158034598951,2025-08-05,1244.728271484375,95.54468680119103,2024-08-05,1018.7433471679688,138.9218056506911,2021-08-05,454.2515258789063,435.8264884835747,JPY,15.435151434503496,14.809629410505295,11.887016222812235,10.419305058450277,8.479479876374512,6.997632690593093,4.147317339522091,4.223752037674111,29.84882955642034,48.13993205799518,82.02946005578531,120.57675955545575,272.1719408209583
9069.T,SENKO GROUP HOLDINGS CO LTD,US,JPX,372506394624.0,2026-08-05,2196.0,2026-07-03,1974.0,11.246200607902734,2026-05-01,1828.0,20.1312910284464,2026-02-05,1932.898193359375,13.611777772079892,2025-08-05,1991.8309326171875,10.250321151230567,2024-08-05,1036.848876953125,111.79557106269394,2021-08-05,913.2571411132812,140.45801572632936,JPY,13.925880258902907,12.226770579814911,11.64494408108294,12.317964793120836,13.568977822064141,7.121997524441895,8.338039524365115,13.896634994468982,19.587351918033846,13.0534182617573,2.6302824097657274,95.53334877063423,67.01624186607904
425420.KQ,TFE,US,KOE,372501053440.0,2026-08-05,32400.0,2026-07-03,38400.0,-15.625,2026-05-04,73200.0,-55.73770491803278,2026-02-05,41350.0,-21.644498186215237,2025-08-05,31600.0,2.5316455696202445,2024-08-05,17490.0,85.24871355060036,,,,KRW,22.682245331816375,24.90062490105629,49.73738417029381,28.319783651386388,22.839136444963515,12.887109858565964,,-8.90893131419288,-54.39598259901334,-19.90671393880521,-0.6869397778029307,76.00723188325782,
4202.T,DAICEL CORPORATION,US,JPX,372235993088.0,2026-08-05,1443.5,2026-07-03,1418.0,1.7983074753173511,2026-05-01,1229.5,17.405449369662463,2026-02-05,1518.682373046875,-4.950500142833647,2025-08-05,1234.002685546875,16.97705498592832,2024-08-05,993.1519775390624,45.34532807122407,2021-08-05,696.26708984375,107.3198663351929,JPY,9.1539199242834,8.782958805561066,7.83230784884654,9.678252102151191,8.406413816734926,6.8218484705438405,6.356919922416182,4.2236463466896135,16.87385252140585,-5.417632980972331,8.89209267881137,34.18533061543722,43.9992958225611
3549.T,KUSURI NO AOKI HOLDINGS CO LTD,US,JPX,372160233472.0,2026-08-05,3905.0,2026-07-03,3738.0,4.467629748528634,2026-05-01,3688.56640625,5.867688687487616,2026-02-05,4170.49951171875,-6.366132185670304,2025-08-05,4007.142333984375,-2.549006884984117,2024-08-05,2718.167724609375,43.66295223968135,2021-08-05,2376.502685546875,64.3170876157201,JPY,24.76346193579957,23.152820885181427,23.49734657557019,26.57774027187361,27.297911970994733,18.67078629874527,21.69747427071229,6.956565070863596,5.3883333429049385,-6.826307720352109,-9.284409876799849,32.63213203540198,14.13062012118993
381970.KS,K Car,US,KSC,372014874624.0,2026-08-05,7600.0,2026-07-03,8440.0,-9.952606635071092,2026-05-04,10800.0,-29.629629629629623,2026-02-05,14937.37890625,-49.12092645102511,2025-08-05,14739.078125,-48.43639516972843,2024-08-05,10380.923828125,-26.78878945812754,,,,KRW,5.320526682771742,5.472949848044664,7.338302582502365,10.230310494408286,10.65277899904595,7.64894830225569,,-2.785027626872516,-27.49649359705961,-47.992520015107544,-50.05503556162911,-30.441068856450382,
005420.KS,COSMOCHEM,US,KSC,371750633472.0,2026-08-05,9770.0,2026-07-03,10270.0,-4.868549172346636,2026-05-04,18410.0,-46.931015752308525,2026-02-05,16200.0,-39.69135802469136,2025-08-05,16780.0,-41.77592371871275,2024-08-05,17220.0,-43.263646922183504,2021-08-05,11540.4853515625,-15.34151552233276,KRW,6.839677064563148,6.6596202534856275,12.509088013321161,11.095054296310991,12.1278705552686,12.68816648167558,10.087307398240455,2.7037098847082053,-45.3223363903152,-38.35382070336257,-43.6036439093436,-46.09404696540591,-32.19521528850996
033640.KQ,NEPES,US,KOE,371714326528.0,2026-08-05,16700.0,2026-07-03,22150.0,-24.60496613995485,2026-05-04,32950.0,-49.31714719271624,2026-02-05,18950.0,-11.87335092348285,2025-08-05,11070.0,50.85817524841916,2024-08-05,10000.0,67.0,2021-08-05,39550.0,-57.77496839443742,KRW,11.691157316090539,14.363251082249917,22.38861760124564,12.978474007104523,8.000925330561586,7.368273218162358,34.569863870274276,-18.603683461758514,-47.780798599016336,-9.918860185791466,46.122564991741214,58.668889846165406,-66.1810721616886
EMCURE.BO,Emcure Pharmaceuticals Limited,US,BSE,371602358272.0,2026-08-04,1977.0999755859373,2026-07-03,1837.0999755859373,7.620706649639319,2026-05-04,1785.1500244140625,10.752594938617468,2026-02-04,1535.199951171875,28.784525694958752,2025-08-04,1407.6390380859375,40.45504011272199,2024-08-02,1293.624755859375,52.83411720677216,,,,INR,20.73918817110245,19.231191280839536,18.810259477163754,16.977999544313434,16.134267166564882,15.447391130211145,,7.841411737011672,10.25466286778487,22.15330856248481,28.54124675758667,34.25689811493091,
EMCURE.NS,EMCURE PHARMACEUTICALS L,US,NSI,371583418368.0,2026-08-04,1978.0999755859373,2026-07-03,1839.0999755859373,7.558044796108199,2026-05-04,1793.199951171875,10.311177194335098,2026-02-04,1534.9000244140625,28.87484162631788,2025-08-04,1407.988525390625,40.49120002857578,2024-08-02,1295.6209716796875,52.67582254565244,,,,INR,20.74967787239586,19.25212774759302,18.895082158179775,16.974682610676496,16.13827296733666,15.471228279598563,,7.778621378564621,9.81522969146351,22.23897405507318,28.574339487208643,34.11784441030987,
CVX,Chevron Corporation,US,NYQ,371253739520.0,2026-08-05,186.41000366210935,2026-07-02,169.1999969482422,10.17139895051633,2026-05-05,190.8915863037109,-2.347710932880676,2026-02-05,175.8827362060547,5.985389858684886,2025-08-05,146.88790893554688,26.90629542824008,2024-08-05,132.81275939941406,40.355493331412376,2021-08-05,82.45386505126953,126.07794497710968,USD,186.41000366210935,169.1999969482422,190.8915863037109,175.8827362060547,146.88790893554688,132.81275939941406,82.45386505126953,10.17139895051633,-2.3477109328806756,5.985389858684864,26.906295428240057,40.35549333141235,126.07794497710962
200710.KQ,ADTechnology,US,KOE,371108610048.0,2026-08-05,29800.0,2026-07-03,29800.0,0.0,2026-05-04,54100.0,-44.91682070240296,2026-02-05,36200.0,-17.67955801104972,2025-08-05,24000.0,24.16666666666667,2024-08-05,16420.0,81.48599269183923,2021-08-05,24825.033203125,20.040121421665404,KRW,20.862065150868148,19.323922449257225,36.75946015864611,24.792652192991227,17.346179578453302,12.098704624222592,21.69906494076031,7.959785109104733,-43.24708507461248,-15.853838514437912,20.26893332052282,72.43222145534982,-3.857308101419199
6005.T,MIURA CO LTD,US,JPX,371092455424.0,2026-08-05,3179.0,2026-07-03,3167.0,0.3789074834227968,2026-05-01,3231.0,-1.6094088517486838,2026-02-05,3285.935791015625,-3.2543481618845904,2025-08-05,2996.084716796875,6.1051438958869,2024-08-05,2676.988525390625,18.75284372151433,2021-08-05,4542.06201171875,-30.009762266608885,JPY,20.159550702665,19.616100519895554,20.58250236650929,20.940596625960325,20.41026997297638,18.38793104238789,41.469035248562705,2.7704292309180145,-2.0549088556525152,-3.7298169543414583,-1.2283976186661771,9.634687318508917,-51.38649698062672
060280.KQ,CUREXO,US,KOE,369687724032.0,2026-08-05,9060.0,2026-07-03,8830.0,2.6047565118912708,2026-05-04,16200.0,-44.07407407407408,2026-02-05,19650.0,-53.89312977099237,2025-08-05,8660.0,4.618937644341803,2024-08-05,8300.0,9.15662650602409,2021-08-05,9550.0,-5.130890052356019,KRW,6.342627861304209,5.725846819696017,11.007453873753548,13.457889933488332,6.2590797978919,6.115666771074757,8.347463968675584,10.771874641957968,-42.378792279768426,-52.87056223040325,1.334829817003591,3.711142197984185,-24.017307710397507
1332.T,NISSUI CORPORATION,US,JPX,369536729088.0,2026-08-05,1213.5,2026-07-03,1293.5,-6.184770003865481,2026-05-01,1207.5,0.496894409937898,2026-02-05,1349.2275390625,-10.059647845374489,2025-08-05,917.4833984375,32.26397361157973,2024-08-05,705.4087524414062,72.02791938717795,2021-08-05,523.2777099609375,131.90362916291377,JPY,7.69538055290468,8.011817499995232,7.692160819424316,8.598351108806128,6.250185034104561,4.845372840997413,4.777526538204597,-3.949627498264152,0.041857334446704364,-10.5016711282778,23.122443750293975,58.81916222819701,61.07457470653041
